id_feature_value;id_lang;value;
"1026";"1";"Caja";
"1027";"1";"20 Sobres";
"1028";"1";"Caja";
"1029";"1";"30 Cápsulas";
"1030";"1";"Caja";
"1031";"1";"10 Tabletas";
"1032";"1";"Caja";
"1033";"1";"16 Tabletas";
"1034";"1";"Caja";
"1035";"1";"15 Tabletas";
"1036";"1";"Caja";
"1037";"1";"3 Tabletas";
"1038";"1";"Caja";
"1039";"1";"10 Cápsulas";
"1040";"1";"Caja";
"1041";"1";"14 Cápsulas";
"1042";"1";"Caja";
"1043";"1";"15 Tabletas";
"1044";"1";"Caja";
"1045";"1";"8 Tabletas";
"1046";"1";"Caja";
"1047";"1";"10 Tabletas";
"1048";"1";"Frasco";
"1049";"1";"20 ml";
"1050";"1";"Caja";
"1051";"1";"20 Tabletas";
"1052";"1";"Caja";
"1053";"1";"14 Tabletas";
"1054";"1";"Caja";
"1055";"1";"16 Tabletas";
"1056";"1";"Caja";
"1057";"1";"25 Cápsulas";
"1058";"1";"Caja";
"1059";"1";"10 Cápsulas";
"1060";"1";"Caja";
"1061";"1";"2 Tabletas";
"1062";"1";"Caja";
"1063";"1";"20 Cápsulas";
"1064";"1";"Caja";
"1065";"1";"30 Tabletas";
"1066";"1";"Caja";
"1067";"1";"10 Grageas";
"1068";"1";"Caja";
"1069";"1";"30 Tabletas";
"1070";"1";"Caja";
"1071";"1";"10 Tabletas";
"1072";"1";"Caja";
"1073";"1";"10 Tabletas";
"1074";"1";"Caja";
"1075";"1";"60 Tabletas";
"1076";"1";"Caja";
"1077";"1";"30 Tabletas";
"1078";"1";"Caja";
"1079";"1";"20 Tabletas";
"1080";"1";"Caja";
"1081";"1";"2 Tabletas";
"1082";"1";"Frasco";
"1083";"1";"80 ml";
"1084";"1";"Frasco";
"1085";"1";"120 ml";
"1086";"1";"Tubo";
"1087";"1";"80 g";
"1088";"1";"Caja";
"1089";"1";"20 Cápsulas";
"1090";"1";"Caja";
"1091";"1";"20 Tabletas";
"1092";"1";"Caja";
"1093";"1";"25 Ampollas";
"1094";"1";"Caja";
"1095";"1";"5 Cápsulas";
"1096";"1";"Frasco";
"1097";"1";"200 Dosis";
"1098";"1";"Frasco";
"1099";"1";"5 ml";
"1100";"1";"Caja";
"1101";"1";"4 Tabletas";
"1102";"1";"Caja";
"1103";"1";"10 Óvulos Vaginales";
"1104";"1";"Frasco";
"1105";"1";"90 ml";
"1106";"1";"Frasco";
"1107";"1";"15  ml";
"1108";"1";"Frasco";
"1109";"1";"120 ml";
"1110";"1";"Frasco";
"1111";"1";"60 ml";
"1112";"1";"Frasco";
"1113";"1";"200 Dosis";
"1114";"1";"Caja";
"1115";"1";"20 Tabletas";
"1116";"1";"Caja";
"1117";"1";"1 Cápsula";
"1118";"1";"Caja";
"1119";"1";"100 Ampollas";
"1120";"1";"Caja";
"1121";"1";"14 Tabletas";
"1122";"1";"Caja";
"1123";"1";"15 Sobres";
"1124";"1";"Caja";
"1125";"1";"15 Tabletas";
"1126";"1";"Caja";
"1127";"1";"60 Cápsulas";
"1128";"1";"Caja";
"1129";"1";"21 Cápsulas";
"1130";"1";"Caja";
"1131";"1";"14 Tabletas";
"1132";"1";"Caja";
"1133";"1";"10 Cápsulas";
"1134";"1";"Caja";
"1135";"1";"1 tableta";
"1136";"1";"Caja";
"1137";"1";"20 Tabletas";
"1138";"1";"Caja";
"1139";"1";"10 Tabletas";
"1140";"1";"Tubo";
"1141";"1";"30 g";
"1142";"1";"Caja";
"1143";"1";"6 Tabletas";
"1144";"1";"Caja";
"1145";"1";"28 gAGEAS";
"1146";"1";"Tubo";
"1147";"1";"30 g";
"1148";"1";"Caja";
"1149";"1";"10 Tabletas";
"1150";"1";"Frasco";
"1151";"1";"60 ml";
"1152";"1";"Caja";
"1153";"1";"28 Tabletas";
"1154";"1";"Caja";
"1155";"1";"14 Tabletas";
"1156";"1";"Caja";
"1157";"1";"1 tableta";
"1158";"1";"Frasco";
"1159";"1";"3 ml";
"1160";"1";"Caja";
"1161";"1";"30 Tabletas";
"1162";"1";"Caja";
"1163";"1";"14 Tabletas";
"1164";"1";"Caja";
"1165";"1";"100 Tabletas";
"1166";"1";"Caja";
"1167";"1";"10 Tabletas";
"1168";"1";"Frasco";
"1169";"1";"60 ml";
"1170";"1";"Frasco";
"1171";"1";"5 ml";
"1172";"1";"Frasco";
"1173";"1";"5 ml";
"1174";"1";"Caja";
"1175";"1";"10 Tabletas";
"1176";"1";"Caja";
"1177";"1";"14 Tabletas";
"1178";"1";"Caja";
"1179";"1";"2 Tabletas";
"1180";"1";"Caja";
"1181";"1";"30 Tabletas";
"1182";"1";"Caja";
"1183";"1";"4 Tabletas";
"1184";"1";"Frasco";
"1185";"1";"18 ml";
"1186";"1";"Frasco";
"1187";"1";"140 ml";
"1188";"1";"Caja";
"1189";"1";"14 Tabletas";
"1190";"1";"Caja";
"1191";"1";"8 Tabletas";
"1192";"1";"Caja";
"1193";"1";"28 Grageas";
"1194";"1";"Frasco";
"1195";"1";"2.5 ml";
"1196";"1";"Caja";
"1197";"1";"28 Cápsulas";
"1198";"1";"Caja";
"1199";"1";"50 Tabletas";
"1200";"1";"Caja";
"1201";"1";"30 Tabletas";
"1202";"1";"Caja";
"1203";"1";"30 Tabletas";
"1204";"1";"Frasco";
"1205";"1";"160 Dosis";
"1206";"1";"Caja";
"1207";"1";"10 Tabletas";
"1208";"1";"Frasco";
"1209";"1";"300 Dosis";
"1210";"1";"Caja";
"1211";"1";"30 Tabletas";
"1212";"1";"Caja";
"1213";"1";"30 Tabletas";
"1214";"1";"Caja";
"1215";"1";"28 Tabletas";
"1216";"1";"Caja";
"1217";"1";"28 Tabletas";
"1218";"1";"Caja";
"1219";"1";"4 Tabletas";
"1220";"1";"Caja";
"1221";"1";"30 Cápsulas";
"1222";"1";"Caja";
"1223";"1";"6 Tabletas";
"1224";"1";"Frasco";
"1225";"1";"100 ml";
"1226";"1";"Caja";
"1227";"1";"10 Tabletas";
"1228";"1";"Caja";
"1229";"1";"14 Tabletas";
"1230";"1";"Caja";
"1231";"1";"20 Tabletas";
"1232";"1";"Caja";
"1233";"1";"3 Tabletas";
"1234";"1";"Frasco";
"1235";"1";"50 ml";
"1236";"1";"Frasco";
"1237";"1";"120 ml";
"1238";"1";"Caja";
"1239";"1";"10 Cápsulas";
"1240";"1";"Caja";
"1241";"1";"20 Cápsulas";
"1242";"1";"Caja";
"1243";"1";"100 Tabletas";
"1244";"1";"Tubo";
"1245";"1";"15 g";
"1246";"1";"Caja";
"1247";"1";"14 Tabletas";
"1248";"1";"Caja";
"1249";"1";"10 Tabletas";
"1250";"1";"Caja";
"1251";"1";"10 Tabletas";
"1252";"1";"Caja";
"1253";"1";"1 tableta";
"1254";"1";"Caja";
"1255";"1";"6 Tabletas";
"1256";"1";"Caja";
"1257";"1";"10 Tabletas";
"1258";"1";"Frasco";
"1259";"1";"15 ml";
"1260";"1";"Frasco";
"1261";"1";"120 ml";
"1262";"1";"Caja";
"1263";"1";"3 Ampollas";
"1264";"1";"Frasco";
"1265";"1";"180 ml";
"1266";"1";"Frasco";
"1267";"1";"60 ml";
"1268";"1";"Frasco";
"1269";"1";"120 ml";
"1270";"1";"Frasco";
"1271";"1";"15 ml";
"1272";"1";"Frasco";
"1273";"1";"40 ml";
"1274";"1";"Frasco";
"1275";"1";"125 ml";
"1276";"1";"Caja";
"1277";"1";"30 Tabletas";
"1278";"1";"Caja";
"1279";"1";"15 Tabletas";
"1280";"1";"Caja";
"1281";"1";"7 Comprimidos";
"1282";"1";"Caja";
"1283";"1";"28 Comprimidos";
"1284";"1";"Frasco";
"1285";"1";"10 ml";
"1286";"1";"Caja";
"1287";"1";"10 Tabletas";
"1288";"1";"Frasco";
"1289";"1";"6 ml";
"1290";"1";"Caja";
"1291";"1";"10 Tabletas";
"1292";"1";"Caja";
"1293";"1";"40 Grageas";
"1294";"1";"Frasco";
"1295";"1";"200 Dosis";
"1296";"1";"Caja";
"1297";"1";"1 Ampolla";
"1298";"1";"Caja";
"1299";"1";"10 Tabletas";
"1300";"1";"Caja";
"1301";"1";"10 Cápsulas";
"1302";"1";"Caja";
"1303";"1";"42 Tabletas";
"1304";"1";"Caja";
"1305";"1";"28 Comprimidos";
"1306";"1";"Caja";
"1307";"1";"10 Tabletas";
"1308";"1";"Caja";
"1309";"1";"10 Tabletas";
"1310";"1";"Caja";
"1311";"1";"1 VIAL";
"1312";"1";"Caja";
"1313";"1";"45 Cápsulas";
"1314";"1";"Caja";
"1315";"1";"30 Tabletas";
"1316";"1";"Caja";
"1317";"1";"14 Tabletas";
"1318";"1";"Caja";
"1319";"1";"7 Tabletas";
"1320";"1";"Caja";
"1321";"1";"28 Tabletas";
"1322";"1";"Caja";
"1323";"1";"20 Comprimidos";
"1324";"1";"Caja";
"1325";"1";"15 Sobres";
"1326";"1";"Caja";
"1327";"1";"30 Tabletas";
"1328";"1";"Caja";
"1329";"1";"30 Tabletas";
"1330";"1";"Frasco";
"1331";"1";"30 Tabletas";
"1332";"1";"Frasco";
"1333";"1";"45 ml";
"1334";"1";"Caja";
"1335";"1";"6 SOBRES";
"1336";"1";"Caja";
"1337";"1";"3 Ampollas";
"1338";"1";"Frasco";
"1339";"1";"60 ml";
"1340";"1";"Caja";
"1341";"1";"3 Óvulos Vaginales";
"1342";"1";"Caja";
"1343";"1";"14 Cápsulas";
"1344";"1";"Frasco";
"1345";"1";"30 ml";
"1346";"1";"Frasco";
"1347";"1";"5 ml";
"1348";"1";"Frasco";
"1349";"1";"360 ml";
"1350";"1";"Tubo";
"1351";"1";"40 g";
"1352";"1";"Caja";
"1353";"1";"10 Tabletas";
"1354";"1";"Frasco";
"1355";"1";"5 ml";
"1356";"1";"Caja";
"1357";"1";"50 Tabletas";
"1358";"1";"Caja";
"1359";"1";"3 Tabletas";
"1360";"1";"Frasco";
"1361";"1";"50 Cápsulas";
"1362";"1";"Caja";
"1363";"1";"30 Tabletas";
"1364";"1";"Caja";
"1365";"1";"14 Tabletas";
"1366";"1";"Frasco";
"1367";"1";"60 ml";
"1368";"1";"Frasco";
"1369";"1";"100 g";
"1370";"1";"Caja";
"1371";"1";"100 Tabletas";
"1372";"1";"Frasco";
"1373";"1";"120 ml";
"1374";"1";"Caja";
"1375";"1";"14 Tabletas";
"1376";"1";"Frasco";
"1377";"1";"15 ml";
"1378";"1";"Caja";
"1379";"1";"30 Tabletas";
"1380";"1";"Caja";
"1381";"1";"15 Sobres";
"1382";"1";"Caja";
"1383";"1";"20 Comprimidos";
"1384";"1";"Caja";
"1385";"1";"20 Tabletas";
"1386";"1";"Caja";
"1387";"1";"14 Cápsulas";
"1388";"1";"Tubo";
"1389";"1";"50 g";
"1390";"1";"Caja";
"1391";"1";"100 Tabletas";
"1392";"1";"Tubo";
"1393";"1";"30 g";
"1394";"1";"Frasco";
"1395";"1";"120 ml";
"1396";"1";"Caja";
"1397";"1";"10 Cápsulas";
"1398";"1";"Caja";
"1399";"1";"30 Tabletas";
"1400";"1";"Caja";
"1401";"1";"30 Comprimidos";
"1402";"1";"Caja";
"1403";"1";"30 Comprimidos";
"1404";"1";"Caja";
"1405";"1";"10 Tabletas";
"1406";"1";"Frasco";
"1407";"1";"20 ml";
"1408";"1";"Caja";
"1409";"1";"20 Grageas";
"1410";"1";"Caja";
"1411";"1";"7 Comprimidos";
"1412";"1";"Caja";
"1413";"1";"30 Tabletas";
"1414";"1";"Caja";
"1415";"1";"14 Tabletas";
"1416";"1";"Frasco";
"1417";"1";"5 ml";
"1418";"1";"Caja";
"1419";"1";"10 Cápsulas";
"1420";"1";"Caja";
"1421";"1";"10 Cápsulas";
"1422";"1";"Caja";
"1423";"1";"14 Cápsulas";
"1424";"1";"Caja";
"1425";"1";"5 Ampollas";
"1426";"1";"Caja";
"1427";"1";"20 Tabletas";
"1428";"1";"Caja";
"1429";"1";"12 Cápsulas";
"1430";"1";"Caja";
"1431";"1";"21 Cápsulas";
"1432";"1";"Caja";
"1433";"1";"16 Tabletas";
"1434";"1";"Caja";
"1435";"1";"28 Comprimidos";
"1436";"1";"Frasco";
"1437";"1";"180 ml";
"1438";"1";"Caja";
"1439";"1";"15 Sobres";
"1440";"1";"Caja";
"1441";"1";"24 Cápsulas";
"1442";"1";"Frasco";
"1443";"1";"60 ml";
"1444";"1";"Caja";
"1445";"1";"10 Cápsulas";
"1446";"1";"Caja";
"1447";"1";"100 Tabletas";
"1448";"1";"Caja";
"1449";"1";"30 Tabletas";
"1450";"1";"Caja";
"1451";"1";"10 Tabletas";
"1452";"1";"Frasco";
"1453";"1";"120 ml";
"1454";"1";"Caja";
"1455";"1";"10 Tabletas";
"1456";"1";"Caja";
"1457";"1";"12 Cápsulas";
"1458";"1";"Caja";
"1459";"1";"30 Tabletas";
"1460";"1";"Frasco";
"1461";"1";"30 Tabletas";
"1462";"1";"Caja";
"1463";"1";"10 Tabletas";
"1464";"1";"Caja";
"1465";"1";"2 gageas";
"1466";"1";"Caja";
"1467";"1";"20 Tabletas";
"1468";"1";"Caja";
"1469";"1";"30 Cápsulas";
"1470";"1";"Caja";
"1471";"1";"20 Cápsulas";
"1472";"1";"Caja";
"1473";"1";"10 Cápsulas";
"1474";"1";"Caja";
"1475";"1";"10 Comprimidos";
"1476";"1";"Caja";
"1477";"1";"20 Tabletas";
"1478";"1";"Caja";
"1479";"1";"20 Tabletas";
"1480";"1";"Caja";
"1481";"1";"4 Tabletas";
"1482";"1";"Caja";
"1483";"1";"20 Tabletas";
"1484";"1";"Caja";
"1485";"1";"30 Tabletas";
"1486";"1";"Caja";
"1487";"1";"10 Tabletas";
"1488";"1";"Caja";
"1489";"1";"10 Cápsulas";
"1490";"1";"Tubo";
"1491";"1";"30 g";
"1492";"1";"Caja";
"1493";"1";"12 Tabletas";
"1494";"1";"Frasco";
"1495";"1";"5 ml";
"1496";"1";"Caja";
"1497";"1";"14 Tabletas";
"1498";"1";"Caja";
"1499";"1";"10 Tabletas";
"1500";"1";"Caja";
"1501";"1";"30 Pañitos";
"1502";"1";"Caja";
"1503";"1";"28 Tabletas";
"1504";"1";"Frasco";
"1505";"1";"4 ml";
"1506";"1";"Tubo";
"1507";"1";"40 g";
"1508";"1";"Caja";
"1509";"1";"10 Tabletas";
"1510";"1";"Caja";
"1511";"1";"30 Tabletas";
"1512";"1";"Caja";
"1513";"1";"100 Tabletas";
"1514";"1";"Frasco";
"1515";"1";"15 ml";
"1516";"1";"Caja";
"1517";"1";"10 Tabletas";
"1518";"1";"Frasco";
"1519";"1";"120 ml";
"1520";"1";"Caja";
"1521";"1";"6 Cápsulas";
"1522";"1";"Caja";
"1523";"1";"30 Cápsulas";
"1524";"1";"Caja";
"1525";"1";"10 Ampollas";
"1526";"1";"Caja";
"1527";"1";"10 Tabletas";
"1528";"1";"Caja";
"1529";"1";"14 Tabletas";
"1530";"1";"Caja";
"1531";"1";"10 Tabletas";
"1532";"1";"Caja";
"1533";"1";"14 Tabletas";
"1534";"1";"Caja";
"1535";"1";"7 Tabletas";
"1536";"1";"Caja";
"1537";"1";"30 Tabletas";
"1538";"1";"Caja";
"1539";"1";"30 ml";
"1540";"1";"Caja";
"1541";"1";"1 Ampolla";
"1542";"1";"Frasco";
"1543";"1";"15 ml";
"1544";"1";"Caja";
"1545";"1";"28 Tabletas";
"1546";"1";"Caja";
"1547";"1";"50 Grageas";
"1548";"1";"Frasco";
"1549";"1";"120 Dosis";
"1550";"1";"Caja";
"1551";"1";"21 Tabletas";
"1552";"1";"Caja";
"1553";"1";"10 Tabletas";
"1554";"1";"Caja";
"1555";"1";"30 Comprimidos";
"1556";"1";"Frasco";
"1557";"1";"20 ml";
"1558";"1";"Caja";
"1559";"1";"30 Tabletas";
"1560";"1";"Caja";
"1561";"1";"28 Comprimidos";
"1562";"1";"Frasco";
"1563";"1";"5 ml";
"1564";"1";"Caja";
"1565";"1";"30 Tabletas";
"1566";"1";"Frasco";
"1567";"1";"30 ml";
"1568";"1";"Caja";
"1569";"1";"20 Cápsulas";
"1570";"1";"Caja";
"1571";"1";"10 Tabletas";
"1572";"1";"Caja";
"1573";"1";"10 Comprimidos";
"1574";"1";"Caja";
"1575";"1";"7 Tabletas";
"1576";"1";"Caja";
"1577";"1";"5 Cápsulas";
"1578";"1";"Caja";
"1579";"1";"28 Comprimidos";
"1580";"1";"Caja";
"1581";"1";"7 Tabletas";
"1582";"1";"Caja";
"1583";"1";"30 Comprimidos";
"1584";"1";"Frasco";
"1585";"1";"60 ml";
"1586";"1";"Frasco";
"1587";"1";"15 ml";
"1588";"1";"Caja";
"1589";"1";"30 Cápsulas";
"1590";"1";"Caja";
"1591";"1";"4 Tabletas";
"1592";"1";"Caja";
"1593";"1";"24 Tabletas";
"1594";"1";"Caja";
"1595";"1";"20 Comprimidos";
"1596";"1";"Frasco";
"1597";"1";"15 ml";
"1598";"1";"Caja";
"1599";"1";"10 Cápsulas";
"1600";"1";"Tubo";
"1601";"1";"20 g";
"1602";"1";"Caja";
"1603";"1";"1 Comprimido";
"1604";"1";"Caja";
"1605";"1";"30 Tabletas";
"1606";"1";"Caja";
"1607";"1";"14 Cápsulas";
"1608";"1";"Caja";
"1609";"1";"15 Tabletas";
"1610";"1";"Frasco";
"1611";"1";"40 ml";
"1612";"1";"Frasco";
"1613";"1";"60 ml";
"1614";"1";"Caja";
"1615";"1";"14 Tabletas";
"1616";"1";"Caja";
"1617";"1";"10 Tabletas";
"1618";"1";"Caja";
"1619";"1";"30 Comprimidos";
"1620";"1";"Caja";
"1621";"1";"10 Tabletas";
"1622";"1";"Caja";
"1623";"1";"28 Comprimidos";
"1624";"1";"Caja";
"1625";"1";"20 Tabletas";
"1626";"1";"Caja";
"1627";"1";"10 Ampollas";
"1628";"1";"Caja";
"1629";"1";"50 Tabletas";
"1630";"1";"Caja";
"1631";"1";"14 Tabletas";
"1632";"1";"Frasco";
"1633";"1";"30 ml";
"1634";"1";"Caja";
"1635";"1";"30 Tabletas";
"1636";"1";"Caja";
"1637";"1";"50 Tabletas";
"1638";"1";"Caja";
"1639";"1";"1 Unidad";
"1640";"1";"Caja";
"1641";"1";"14 Tabletas";
"1642";"1";"Caja";
"1643";"1";"10 Comprimidos";
"1644";"1";"Frasco";
"1645";"1";"5 ml";
"1646";"1";"Caja";
"1647";"1";"10 Tabletas";
"1648";"1";"Caja";
"1649";"1";"14 Tabletas";
"1650";"1";"Caja";
"1651";"1";"30 Tabletas";
"1652";"1";"Caja";
"1653";"1";"2 Tabletas";
"1654";"1";"Caja";
"1655";"1";"3 Tabletas";
"1656";"1";"Caja";
"1657";"1";"6 Óvulos Vaginales";
"1658";"1";"Caja";
"1659";"1";"10 Tabletas";
"1660";"1";"Caja";
"1661";"1";"10 Tabletas";
"1662";"1";"Caja";
"1663";"1";"10 Tabletas";
"1664";"1";"Caja";
"1665";"1";"1 Jeringa Prellenada";
"1666";"1";"Caja";
"1667";"1";"7 Comprimidos";
"1668";"1";"Caja";
"1669";"1";"5 Ampollas";
"1670";"1";"Caja";
"1671";"1";"30 Tabletas";
"1672";"1";"Caja";
"1673";"1";"48 Tabletas";
"1674";"1";"Frasco";
"1675";"1";"60 ml";
"1676";"1";"Caja";
"1677";"1";"30 Tabletas";
"1678";"1";"Frasco";
"1679";"1";"60 ml";
"1680";"1";"Frasco";
"1681";"1";"120 ml";
"1682";"1";"Caja";
"1683";"1";"30 Tabletas";
"1684";"1";"Frasco";
"1685";"1";"60 ml";
"1686";"1";"Frasco";
"1687";"1";"120 ml";
"1688";"1";"Caja";
"1689";"1";"14 Tabletas";
"1690";"1";"Caja";
"1691";"1";"30 Tabletas";
"1692";"1";"Caja";
"1693";"1";"10 Tabletas";
"1694";"1";"Caja";
"1695";"1";"12 Cápsulas";
"1696";"1";"Caja";
"1697";"1";"30 Tabletas";
"1698";"1";"Caja";
"1699";"1";"10 Tabletas";
"1700";"1";"Caja";
"1701";"1";"14 Tabletas";
"1702";"1";"Caja";
"1703";"1";"30 Tabletas";
"1704";"1";"Caja";
"1705";"1";"30 Tabletas";
"1706";"1";"Caja";
"1707";"1";"20 Tabletas";
"1708";"1";"Frasco";
"1709";"1";"60 ml";
"1710";"1";"Caja";
"1711";"1";"10 Tabletas";
"1712";"1";"Frasco";
"1713";"1";"5 ml";
"1714";"1";"Caja";
"1715";"1";"15 Tabletas";
"1716";"1";"Tubo";
"1717";"1";"15 g";
"1718";"1";"Frasco";
"1719";"1";"60 ml";
"1720";"1";"Caja";
"1721";"1";"10 Cápsulas";
"1722";"1";"Caja";
"1723";"1";"2 Tabletas";
"1724";"1";"Caja";
"1725";"1";"60 Cápsulas";
"1726";"1";"Caja";
"1727";"1";"30 Cápsulas";
"1728";"1";"Caja";
"1729";"1";"28 Comprimidos";
"1730";"1";"Caja";
"1731";"1";"4 Tabletas";
"1732";"1";"Frasco";
"1733";"1";"60 Dosis";
"1734";"1";"Tubo";
"1735";"1";"20 g";
"1736";"1";"Caja";
"1737";"1";"28 Tabletas";
"1738";"1";"Frasco";
"1739";"1";"140 Dosis";
"1740";"1";"Frasco";
"1741";"1";"60 Dosis";
"1742";"1";"Caja";
"1743";"1";"10 Cápsulas";
"1744";"1";"Caja";
"1745";"1";"28 Tabletas";
"1746";"1";"Caja";
"1747";"1";"6 Sobres";
"1748";"1";"Caja";
"1749";"1";"20 Tabletas";
"1750";"1";"Caja";
"1751";"1";"5 Ampollas";
"1752";"1";"Caja";
"1753";"1";"20 Cápsulas";
"1754";"1";"Caja";
"1755";"1";"90 Cápsulas";
"1756";"1";"Caja";
"1757";"1";"5 Tabletas";
"1758";"1";"Caja";
"1759";"1";"10 Cápsulas";
"1760";"1";"Caja";
"1761";"1";"28 Tabletas";
"1762";"1";"Frasco";
"1763";"1";"200 Dosis";
"1764";"1";"Caja";
"1765";"1";"30 Sobres";
"1766";"1";"Caja";
"1767";"1";"4 Comprimidos";
"1768";"1";"Frasco";
"1769";"1";"220 ml";
"1770";"1";"Frasco";
"1771";"1";"140 Dosis";
"1772";"1";"Frasco";
"1773";"1";"5 ml";
"1774";"1";"Frasco";
"1775";"1";"5 ml";
"1776";"1";"Caja";
"1777";"1";"10 Cápsulas";
"1778";"1";"Caja";
"1779";"1";"10 Tabletas";
"1780";"1";"Caja";
"1781";"1";"20 Tabletas";
"1782";"1";"Caja";
"1783";"1";"30 Cápsulas";
"1784";"1";"Caja";
"1785";"1";"15 Tabletas";
"1786";"1";"Caja";
"1787";"1";"30 Tabletas";
"1788";"1";"Caja";
"1789";"1";"14 Tabletas";
"1790";"1";"Frasco";
"1791";"1";"60 ml";
"1792";"1";"Frasco";
"1793";"1";"70 ml";
"1794";"1";"Caja";
"1795";"1";"1 Jeringa Prellenada";
"1796";"1";"Caja";
"1797";"1";"20 Tabletas";
"1798";"1";"Frasco";
"1799";"1";"200 ml";
"1800";"1";"Caja";
"1801";"1";"20 Tabletas";
"1802";"1";"Caja";
"1803";"1";"30 Tabletas";
"1804";"1";"Tubo";
"1805";"1";"10 g";
"1806";"1";"Frasco";
"1807";"1";"60 Dosis";
"1808";"1";"Caja";
"1809";"1";"30 Comprimidos";
"1810";"1";"Caja";
"1811";"1";"10 Comprimidos";
"1812";"1";"Caja";
"1813";"1";"7 Tabletas";
"1814";"1";"Tubo";
"1815";"1";"60 g";
"1816";"1";"Tubo";
"1817";"1";"15 g";
"1818";"1";"Tubo";
"1819";"1";"20 g";
"1820";"1";"Caja";
"1821";"1";"90 Tabletas";
"1822";"1";"Tubo";
"1823";"1";"40 g";
"1824";"1";"Frasco";
"1825";"1";"110 ml";
"1826";"1";"Tubo";
"1827";"1";"30 g";
"1828";"1";"Frasco";
"1829";"1";"60 ml";
"1830";"1";"Caja";
"1831";"1";"14 Tabletas";
"1832";"1";"Caja";
"1833";"1";"10 Tabletas";
"1834";"1";"Caja";
"1835";"1";"3 Jeringas Prellenadas";
"1836";"1";"Frasco";
"1837";"1";"60 ml";
"1838";"1";"Caja";
"1839";"1";"20 Cápsulas";
"1840";"1";"Frasco";
"1841";"1";"120 ml";
"1842";"1";"Frasco";
"1843";"1";"60 ml";
"1844";"1";"Caja";
"1845";"1";"3 Cápsulas";
"1846";"1";"Caja";
"1847";"1";"30 Tabletas";
"1848";"1";"Caja";
"1849";"1";"10 Tabletas";
"1850";"1";"Caja";
"1851";"1";"24 Cápsulas";
"1852";"1";"Frasco";
"1853";"1";"30 ml";
"1854";"1";"Caja";
"1855";"1";"10 Cápsulas";
"1856";"1";"Caja";
"1857";"1";"7 Óvulos Vaginales";
"1858";"1";"Frasco";
"1859";"1";"60 Dosis";
"1860";"1";"Caja";
"1861";"1";"30 Cápsulas";
"1862";"1";"Caja";
"1863";"1";"30 Comprimidos";
"1864";"1";"Caja";
"1865";"1";"5 Tabletas";
"1866";"1";"Caja";
"1867";"1";"28 Tabletas";
"1868";"1";"Caja";
"1869";"1";"15 Sobres";
"1870";"1";"Caja";
"1871";"1";"100 Tabletas";
"1872";"1";"Caja";
"1873";"1";"100 Tabletas";
"1874";"1";"Frasco";
"1875";"1";"30 ml";
"1876";"1";"Caja";
"1877";"1";"30 Tabletas";
"1878";"1";"Caja";
"1879";"1";"10 Tabletas";
"1880";"1";"Frasco";
"1881";"1";"60 ml";
"1882";"1";"Caja";
"1883";"1";"5 Frascos";
"1884";"1";"Tubo";
"1885";"1";"40 g";
"1886";"1";"Caja";
"1887";"1";"100 Tabletas";
"1888";"1";"Caja";
"1889";"1";"10O Tabletas";
"1890";"1";"Frasco";
"1891";"1";"150 ml";
"1892";"1";"Caja";
"1893";"1";"12 Sobres";
"1894";"1";"Tubo";
"1895";"1";"40 g";
"1896";"1";"Caja";
"1897";"1";"30 Tabletas";
"1898";"1";"Caja";
"1899";"1";"250 Tabletas";
"1900";"1";"Caja";
"1901";"1";"10 Tabletas";
"1902";"1";"Caja";
"1903";"1";"50 Sobres";
"1904";"1";"Caja";
"1905";"1";"10 Tabletas";
"1906";"1";"Frasco";
"1907";"1";"5 ml";
"1908";"1";"Caja";
"1909";"1";"60 Tabletas";
"1910";"1";"Tubo";
"1911";"1";"30 g";
"1912";"1";"Tubo";
"1913";"1";"30 g";
"1914";"1";"Caja";
"1915";"1";"10 Tabletas";
"1916";"1";"Caja";
"1917";"1";"1 Sobre";
"1918";"1";"Caja";
"1919";"1";"20 Tabletas";
"1920";"1";"Caja";
"1921";"1";"100 Tabletas";
"1922";"1";"Frasco";
"1923";"1";"60 ml";
"1924";"1";"Frasco";
"1925";"1";"120 ml";
"1926";"1";"Frasco";
"1927";"1";"100 ml";
"1928";"1";"Caja";
"1929";"1";"20 Tabletas";
"1930";"1";"Caja";
"1931";"1";"100 Tabletas";
"1932";"1";"Caja";
"1933";"1";"100 Tabletas";
"1934";"1";"Caja";
"1935";"1";"200 Tabletas";
"1936";"1";"Caja";
"1937";"1";"30 Cápsulas";
"1938";"1";"Caja";
"1939";"1";"10 Comprimidos";
"1940";"1";"Frasco";
"1941";"1";"220 ml";
"1942";"1";"Caja";
"1943";"1";"2O Comprimidos";
"1944";"1";"Frasco";
"1945";"1";"5 ml";
"1946";"1";"Frasco";
"1947";"1";"60 ml";
"1948";"1";"Caja";
"1949";"1";"28 Tabletas";
"1950";"1";"Caja";
"1951";"1";"1 Ampolla";
"1952";"1";"Caja";
"1953";"1";"10 Cápsulas";
"1954";"1";"Caja";
"1955";"1";"10 Tabletas";
"1956";"1";"Caja";
"1957";"1";"10 Tabletas";
"1958";"1";"Caja";
"1959";"1";"18 Tabletas";
"1960";"1";"Caja";
"1961";"1";"10 Tabletas";
"1962";"1";"Caja";
"1963";"1";"3 Cápsulas";
"1964";"1";"Caja";
"1965";"1";"20 Tabletas";
"1966";"1";"Caja";
"1967";"1";"30 Tabletas";
