id_order_detail;id_order;id_order_invoice;id_warehouse;id_shop;product_id;product_attribute_id;product_name;product_quantity;product_quantity_in_stock;product_quantity_refunded;product_quantity_return;product_quantity_reinjected;product_price;reduction_percent;reduction_amount;reduction_amount_tax_incl;reduction_amount_tax_excl;group_reduction;product_quantity_discount;product_ean13;product_upc;product_reference;product_supplier_reference;product_weight;tax_computation_method;tax_name;tax_rate;ecotax;ecotax_tax_rate;discount_quantity_applied;download_hash;download_nb;download_deadline;total_price_tax_incl;total_price_tax_excl;unit_price_tax_incl;unit_price_tax_excl;total_shipping_price_tax_incl;total_shipping_price_tax_excl;purchase_supplier_price;original_product_price;
"64";"49";"20";"0";"1";"2160";"0";"EUTIROX TABLETAS 50 MCG";"1";"1";"0";"0";"0";"28800.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702418001541";"203172";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"28800.000000";"28800.000000";"28800.000000";"28800.000000";"0.000000";"0.000000";"0.000000";"28800.000000";
"65";"50";"0";"0";"1";"2160";"0";"EUTIROX TABLETAS 50 MCG";"2";"2";"0";"0";"0";"28800.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702418001541";"203172";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"57600.000000";"57600.000000";"28800.000000";"28800.000000";"0.000000";"0.000000";"0.000000";"28800.000000";
"66";"51";"21";"0";"1";"1607";"0";"FLAMYDOL RETARD 100 MG";"1";"1";"0";"0";"0";"40000.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7502007575756";"652138";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"40000.000000";"40000.000000";"40000.000000";"40000.000000";"0.000000";"0.000000";"0.000000";"40000.000000";
"67";"51";"21";"0";"1";"1877";"0";"DOXICLOR 100 MG";"1";"1";"0";"0";"0";"7400.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703712021334";"895981";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"7400.000000";"7400.000000";"7400.000000";"7400.000000";"0.000000";"0.000000";"0.000000";"7400.000000";
"68";"52";"22";"0";"1";"1233";"0";"VALCOTE CÁPSULAS 250 MG";"1";"1";"0";"0";"0";"41500.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703186621412";"10756";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"41500.000000";"41500.000000";"41500.000000";"41500.000000";"0.000000";"0.000000";"0.000000";"41500.000000";
"69";"53";"23";"0";"1";"1233";"0";"VALCOTE CÁPSULAS 250 MG";"1";"1";"0";"0";"0";"41500.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703186621412";"10756";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"41500.000000";"41500.000000";"41500.000000";"41500.000000";"0.000000";"0.000000";"0.000000";"41500.000000";
"70";"54";"24";"0";"1";"1233";"0";"VALCOTE CÁPSULAS 250 MG";"1";"1";"0";"0";"0";"41500.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703186621412";"10756";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"41500.000000";"41500.000000";"41500.000000";"41500.000000";"0.000000";"0.000000";"0.000000";"41500.000000";
"71";"55";"25";"0";"1";"1233";"0";"VALCOTE CÁPSULAS 250 MG";"1";"1";"0";"0";"0";"41500.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703186621412";"10756";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"41500.000000";"41500.000000";"41500.000000";"41500.000000";"0.000000";"0.000000";"0.000000";"41500.000000";
"72";"55";"25";"0";"1";"2161";"0";"EPAMIN CÁPSULAS 100 MG";"1";"1";"0";"0";"0";"16100.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702134503107";"52394";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"16100.000000";"16100.000000";"16100.000000";"16100.000000";"0.000000";"0.000000";"0.000000";"16100.000000";
"73";"55";"25";"0";"1";"2162";"0";"DEXAMETASONA INYECTABLE 8MG/SML";"1";"1";"0";"0";"0";"22400.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702605105595";"627518";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"22400.000000";"22400.000000";"22400.000000";"22400.000000";"0.000000";"0.000000";"0.000000";"22400.000000";
"74";"55";"25";"0";"1";"2163";"0";"JERINGA ALFASAFE AGUA";"10";"10";"0";"0";"0";"300.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7707228361793";"765822";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"3480.000000";"3000.000000";"348.000000";"300.000000";"0.000000";"0.000000";"0.000000";"300.000000";
"75";"56";"26";"0";"1";"4453";"0";"ARTRITES GEL 50MG";"1";"1";"0";"0";"0";"36800.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7707355052045";"104973";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"36800.000000";"36800.000000";"36800.000000";"36800.000000";"0.000000";"0.000000";"0.000000";"36800.000000";
"76";"57";"27";"0";"1";"796";"0";"DRILYNA CÁPSULA 5 MG";"1";"1";"0";"0";"0";"54300.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703158007114";"832269";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"54300.000000";"54300.000000";"54300.000000";"54300.000000";"0.000000";"0.000000";"0.000000";"54300.000000";
"77";"58";"28";"0";"1";"1150";"0";"DIP SUSPENSIÓN FRUTAS";"1";"1";"0";"0";"0";"69900.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702418000841";"160284";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"69900.000000";"69900.000000";"69900.000000";"69900.000000";"0.000000";"0.000000";"0.000000";"69900.000000";
"78";"58";"28";"0";"1";"4454";"0";"ESOZ TABLETAS 20MG";"1";"1";"0";"0";"0";"124200.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703763310227";"800861";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"124200.000000";"124200.000000";"124200.000000";"124200.000000";"0.000000";"0.000000";"0.000000";"124200.000000";
"79";"59";"29";"0";"1";"4455";"0";"FASTFEN JARABE";"1";"1";"0";"0";"0";"38000.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7707355052236";"557894";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"38000.000000";"38000.000000";"38000.000000";"38000.000000";"0.000000";"0.000000";"0.000000";"38000.000000";
"80";"60";"30";"0";"1";"2149";"0";"BRONCOCHEM F NIÑOS JARABE";"1";"1";"0";"0";"0";"13600.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703234100944";"306028";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"13600.000000";"13600.000000";"13600.000000";"13600.000000";"0.000000";"0.000000";"0.000000";"13600.000000";
"81";"61";"31";"0";"1";"1128";"0";"DRILYNA JARABE";"1";"1";"0";"0";"0";"49000.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703158007121";"928082";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"49000.000000";"49000.000000";"49000.000000";"49000.000000";"0.000000";"0.000000";"0.000000";"49000.000000";
"82";"62";"32";"0";"1";"2854";"0";"GIRALMET SABOR A CHICLE";"1";"1";"0";"0";"0";"51500.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7705323271115";"874508";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"51500.000000";"51500.000000";"51500.000000";"51500.000000";"0.000000";"0.000000";"0.000000";"51500.000000";
"83";"63";"33";"0";"1";"1508";"0";"CETIRIZINA JARABE";"1";"1";"0";"0";"0";"11000.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7706569001474";"567682";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"11000.000000";"11000.000000";"11000.000000";"11000.000000";"0.000000";"0.000000";"0.000000";"11000.000000";
"84";"63";"33";"0";"1";"2698";"0";"NORAVER GARGANTA SABOR A CEREZA";"1";"1";"0";"0";"0";"9900.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702057168049";"246934";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"9900.000000";"9900.000000";"9900.000000";"9900.000000";"0.000000";"0.000000";"0.000000";"9900.000000";
"85";"63";"33";"0";"1";"3070";"0";"DOLEX NIÑOS 2+ 3.2%";"2";"2";"0";"0";"0";"8000.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7707172685778";"35473";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"16000.000000";"16000.000000";"8000.000000";"8000.000000";"0.000000";"0.000000";"0.000000";"8000.000000";
"86";"63";"33";"0";"1";"4924";"0";"CALMIDOL MAX";"1";"1";"0";"0";"0";"40800.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7706263200388";"822691";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"40800.000000";"40800.000000";"40800.000000";"40800.000000";"0.000000";"0.000000";"0.000000";"40800.000000";
"87";"64";"34";"0";"1";"5062";"0";"CALADRYL";"1";"1";"0";"0";"0";"7900.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"77014542";"387082";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"7900.000000";"7900.000000";"7900.000000";"7900.000000";"0.000000";"0.000000";"0.000000";"7900.000000";
"88";"64";"34";"0";"1";"5079";"0";"ACETAMINOFÉN";"2";"2";"0";"0";"0";"6900.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7706569020659";"726327";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"13800.000000";"13800.000000";"6900.000000";"6900.000000";"0.000000";"0.000000";"0.000000";"6900.000000";
"89";"65";"35";"0";"1";"95";"0";"SKINPRED ULTRA EMULSIÓN GEL";"1";"1";"0";"0";"0";"50300.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7704232001363";"929100";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"50300.000000";"50300.000000";"50300.000000";"50300.000000";"0.000000";"0.000000";"41882.105263";"50300.000000";
"90";"66";"36";"0";"1";"6332";"0";"EPTAVIS SOBRES NEVERA";"1";"1";"0";"0";"0";"63100.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702057020323";"360513";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"63100.000000";"63100.000000";"63100.000000";"63100.000000";"0.000000";"0.000000";"0.000000";"63100.000000";
"91";"67";"0";"0";"1";"1509";"0";"ACOTOL EX";"1";"1";"0";"0";"0";"112600.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702207312544";"927122";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"112600.000000";"112600.000000";"112600.000000";"112600.000000";"0.000000";"0.000000";"0.000000";"112600.000000";
"92";"68";"0";"0";"1";"1509";"0";"ACOTOL EX";"1";"1";"0";"0";"0";"112600.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702207312544";"927122";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"112600.000000";"112600.000000";"112600.000000";"112600.000000";"0.000000";"0.000000";"0.000000";"112600.000000";
"93";"69";"37";"0";"1";"806";"0";"DAMICLIN 300 MG";"1";"1";"0";"0";"0";"87200.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702057010768";"310616";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"87200.000000";"87200.000000";"87200.000000";"87200.000000";"0.000000";"0.000000";"0.000000";"87200.000000";
"94";"69";"37";"0";"1";"6333";"0";"MOXIFLOXACINA TABLETAS 400 MG";"1";"1";"0";"0";"0";"67000.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703763476015";"651201";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"67000.000000";"67000.000000";"67000.000000";"67000.000000";"0.000000";"0.000000";"0.000000";"67000.000000";
"95";"70";"38";"0";"1";"1122";"0";"VALCOTE ER";"2";"2";"0";"0";"0";"41500.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703186027290";"486372";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"83000.000000";"83000.000000";"41500.000000";"41500.000000";"0.000000";"0.000000";"0.000000";"41500.000000";
"96";"70";"38";"0";"1";"1131";"0";"ALERCET";"1";"1";"0";"0";"0";"50800.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703153001025";"148234";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"50800.000000";"50800.000000";"50800.000000";"50800.000000";"0.000000";"0.000000";"0.000000";"50800.000000";
"97";"70";"38";"0";"1";"2159";"0";"PRIVATOS JARABE";"1";"1";"0";"0";"0";"25000.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702207163948";"874625";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"25000.000000";"25000.000000";"25000.000000";"25000.000000";"0.000000";"0.000000";"0.000000";"25000.000000";
"98";"71";"39";"0";"1";"1320";"0";"VITAFEROL";"1";"1";"0";"0";"0";"31200.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7707173601050";"875473";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"31200.000000";"31200.000000";"31200.000000";"31200.000000";"0.000000";"0.000000";"0.000000";"31200.000000";
"99";"72";"40";"0";"1";"6332";"0";"EPTAVIS SOBRES NEVERA 3G";"1";"1";"0";"0";"0";"63100.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702057020323";"360513";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"63100.000000";"63100.000000";"63100.000000";"63100.000000";"0.000000";"0.000000";"52514.740000";"63100.000000";
"100";"72";"40";"0";"1";"6334";"0";"MOSAMET 5";"1";"1";"0";"0";"0";"55000.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7705323253111";"";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"55000.000000";"55000.000000";"55000.000000";"55000.000000";"0.000000";"0.000000";"0.000000";"55000.000000";
"101";"73";"41";"0";"1";"2737";"0";"DALACIN T AL 1%";"1";"1";"0";"0";"0";"39500.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"300093116160";"69180";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"39500.000000";"39500.000000";"39500.000000";"39500.000000";"0.000000";"0.000000";"0.000000";"39500.000000";
"102";"73";"41";"0";"1";"6335";"0";"SOYL SYNDET LIQUIDO";"1";"1";"0";"0";"0";"57300.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7707271451120";"637394";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"66468.000000";"57300.000000";"66468.000000";"57300.000000";"0.000000";"0.000000";"0.000000";"57300.000000";
"103";"74";"42";"0";"1";"171";"0";"FOSTREN 3G";"1";"1";"0";"0";"0";"53500.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7707334710348";"923722";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"53500.000000";"53500.000000";"53500.000000";"53500.000000";"0.000000";"0.000000";"0.000000";"53500.000000";
"104";"75";"43";"0";"1";"726";"0";"TRUXA 500 MG";"1";"1";"0";"0";"0";"129100.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7707204490325";"489659";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"129100.000000";"129100.000000";"129100.000000";"129100.000000";"0.000000";"0.000000";"0.000000";"129100.000000";
"105";"75";"43";"0";"1";"2359";"0";"CLARITROMICINA 500MG";"1";"1";"0";"0";"0";"15800.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703153014674";"512058";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"15800.000000";"15800.000000";"15800.000000";"15800.000000";"0.000000";"0.000000";"0.000000";"15800.000000";
"106";"76";"44";"0";"1";"2725";"0";"GAVISCON MENTA SACHETS";"1";"1";"0";"0";"0";"14100.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702626205847";"910333";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"14100.000000";"14100.000000";"14100.000000";"14100.000000";"0.000000";"0.000000";"0.000000";"14100.000000";
"107";"76";"44";"0";"1";"4242";"0";"GEL BUCAL CANKER-X";"1";"1";"0";"0";"0";"13400.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"70942123648";"928595";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"13400.000000";"13400.000000";"13400.000000";"13400.000000";"0.000000";"0.000000";"0.000000";"13400.000000";
"108";"77";"45";"0";"1";"6334";"0";"MOSAMET 5";"1";"1";"0";"0";"0";"55000.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7705323253111";"";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"55000.000000";"55000.000000";"55000.000000";"55000.000000";"0.000000";"0.000000";"0.000000";"55000.000000";
"109";"78";"46";"0";"1";"2158";"0";"NEUMOLEX";"1";"1";"0";"0";"0";"23300.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703546191807";"216194";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"23300.000000";"23300.000000";"23300.000000";"23300.000000";"0.000000";"0.000000";"0.000000";"23300.000000";
"110";"79";"47";"0";"1";"6333";"0";"MOXIFLOXACINA 400MG";"1";"1";"0";"0";"0";"67000.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703763476015";"651201";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"67000.000000";"67000.000000";"67000.000000";"67000.000000";"0.000000";"0.000000";"0.000000";"67000.000000";
"111";"80";"48";"0";"1";"93";"0";"AXTAR CEFTRIAXONA";"2";"2";"0";"0";"0";"58400.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"764600180363";"652059";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"116800.000000";"116800.000000";"58400.000000";"58400.000000";"0.000000";"0.000000";"0.000000";"58400.000000";
"112";"81";"49";"0";"1";"1156";"0";"EPACOR CÁPSULAS";"2";"2";"0";"0";"0";"69000.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7703153025335";"921557";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"138000.000000";"138000.000000";"69000.000000";"69000.000000";"0.000000";"0.000000";"0.000000";"69000.000000";
"113";"81";"49";"0";"1";"3137";"0";"COLCHIMEDIO BUSSIE 0,5 MG";"2";"2";"0";"0";"0";"27000.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7702195333323";"18227";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"54000.000000";"54000.000000";"27000.000000";"27000.000000";"0.000000";"0.000000";"0.000000";"27000.000000";
"114";"82";"50";"0";"1";"4453";"0";"ARTRITES GEL 50MG";"1";"1";"0";"0";"0";"36800.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7707355052045";"104973";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"36800.000000";"36800.000000";"36800.000000";"36800.000000";"0.000000";"0.000000";"0.000000";"36800.000000";
"115";"83";"51";"0";"1";"5921";"0";"DIABION CREMA HUMECTANTE";"1";"1";"0";"0";"0";"36400.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7501298217369";"904694";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"42224.000000";"36400.000000";"42224.000000";"36400.000000";"0.000000";"0.000000";"0.000000";"36400.000000";
"116";"84";"52";"0";"1";"4453";"0";"ARTRITES GEL 50MG";"1";"1";"0";"0";"0";"36800.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7707355052045";"104973";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"36800.000000";"36800.000000";"36800.000000";"36800.000000";"0.000000";"0.000000";"0.000000";"36800.000000";
"117";"85";"53";"0";"1";"1976";"0";"XARELTO 20 MG";"2";"2";"0";"0";"0";"109700.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7795320000252";"923215";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"219400.000000";"219400.000000";"109700.000000";"109700.000000";"0.000000";"0.000000";"0.000000";"109700.000000";
"118";"85";"53";"0";"1";"7082";"0";"ALENCAL 2.5";"1";"1";"0";"0";"0";"92580.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"8902319011659";"";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"92580.000000";"92580.000000";"92580.000000";"92580.000000";"0.000000";"0.000000";"0.000000";"92580.000000";
"119";"86";"54";"0";"1";"4453";"0";"ARTRITES GEL 50MG";"1";"1";"0";"0";"0";"36800.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7707355052045";"104973";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"36800.000000";"36800.000000";"36800.000000";"36800.000000";"0.000000";"0.000000";"0.000000";"36800.000000";
"120";"87";"55";"0";"1";"7083";"0";"CILOBACT GOTAS";"1";"1";"0";"0";"0";"31600.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7704805000090";"212370";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"31600.000000";"31600.000000";"31600.000000";"31600.000000";"0.000000";"0.000000";"0.000000";"31600.000000";
"121";"88";"56";"0";"1";"7084";"0";"METROTREXATO 2,5MG";"1";"1";"0";"0";"0";"92120.689655";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7792219000607";"";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"106860.000000";"92120.690000";"106860.000000";"92120.690000";"0.000000";"0.000000";"0.000000";"92120.689655";
"122";"89";"57";"0";"1";"1976";"0";"XARELTO 20 MG";"1";"1";"0";"0";"0";"109700.000000";"0.00";"0.000000";"0.000000";"0.000000";"0.00";"0.000000";"";"";"7795320000252";"923215";"0.000000";"0";"";"0.000";"0.000000";"0.000";"0";"";"0";"0000-00-00 00:00:00";"109700.000000";"109700.000000";"109700.000000";"109700.000000";"0.000000";"0.000000";"0.000000";"109700.000000";
