id_order;reference;id_shop_group;id_shop;id_carrier;id_lang;id_customer;id_cart;id_currency;id_address_delivery;id_address_invoice;current_state;secure_key;payment;conversion_rate;module;recyclable;gift;gift_message;mobile_theme;shipping_number;total_discounts;total_discounts_tax_incl;total_discounts_tax_excl;total_paid;total_paid_tax_incl;total_paid_tax_excl;total_paid_real;total_products;total_products_wt;total_shipping;total_shipping_tax_incl;total_shipping_tax_excl;carrier_tax_rate;total_wrapping;total_wrapping_tax_incl;total_wrapping_tax_excl;invoice_number;delivery_number;invoice_date;delivery_date;valid;date_add;date_upd;
"53";"JWAGHRYDO";"1";"1";"10";"1";"25";"141";"1";"31";"31";"6";"b09f6adbb7ac7e2f32409a4af0080829";"PayU Latam";"1.000000";"payulatam";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"44700.00";"44700.00";"44700.00";"44700.00";"41500.00";"41500.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"23";"0";"2013-11-20 14:52:25";"0000-00-00 00:00:00";"0";"2013-11-20 14:52:24";"2013-11-20 14:54:08";
"54";"FDDUDCVMJ";"1";"1";"10";"1";"25";"142";"1";"31";"31";"6";"b09f6adbb7ac7e2f32409a4af0080829";"PayU Latam";"1.000000";"payulatam";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"44700.00";"44700.00";"44700.00";"44700.00";"41500.00";"41500.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"24";"0";"2013-11-20 14:56:08";"0000-00-00 00:00:00";"0";"2013-11-20 14:56:06";"2013-11-20 14:56:18";
"55";"GURRQFBGX";"1";"1";"10";"1";"25";"143";"1";"31";"31";"5";"b09f6adbb7ac7e2f32409a4af0080829";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"86680.00";"86680.00";"86200.00";"86680.00";"83000.00";"83480.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"25";"20";"2013-11-20 15:28:14";"2013-11-22 11:28:19";"1";"2013-11-20 15:28:13";"2013-11-22 11:28:19";
"56";"OYHFYETVI";"1";"1";"10";"1";"27";"144";"1";"32";"32";"6";"7e0f583012f1c383c5393b6fb315ac37";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"1840.00";"1840.00";"1840.00";"38160.00";"38160.00";"38160.00";"38160.00";"36800.00";"36800.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"26";"21";"2013-11-21 10:58:05";"2013-11-21 10:58:05";"0";"2013-11-21 10:58:03";"2013-11-21 15:34:58";
"57";"FKEAGIPTA";"1";"1";"10";"1";"28";"145";"1";"33";"33";"5";"e80e159bb6dedbc4ac54d1dad60e79bc";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"2715.00";"2715.00";"2715.00";"54785.00";"54785.00";"54785.00";"54785.00";"54300.00";"54300.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"27";"22";"2013-11-21 16:55:25";"2013-11-25 08:34:09";"1";"2013-11-21 16:55:24";"2013-11-25 08:34:09";
"58";"RXMBLTVEQ";"1";"1";"10";"1";"29";"147";"1";"35";"35";"5";"4deca007ee873ea20d09c72ec3d9b3d7";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"9705.00";"9705.00";"9705.00";"184395.00";"184395.00";"184395.00";"184395.00";"194100.00";"194100.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"28";"23";"2013-11-22 09:24:33";"2013-11-25 08:34:20";"1";"2013-11-22 09:24:32";"2013-11-25 08:34:20";
"59";"JCRCVZPGH";"1";"1";"10";"1";"30";"151";"1";"36";"36";"5";"48d7c70a9eaa6825bafba7fdba019ec4";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"1900.00";"1900.00";"1900.00";"39300.00";"39300.00";"39300.00";"39300.00";"38000.00";"38000.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"29";"24";"2013-11-22 10:11:33";"2013-11-25 08:34:32";"1";"2013-11-22 10:11:31";"2013-11-25 08:34:32";
"60";"HTSSRRIFU";"1";"1";"10";"1";"31";"152";"1";"37";"37";"5";"4932138540088b3cde3029e9675be2c8";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"16800.00";"16800.00";"16800.00";"16800.00";"13600.00";"13600.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"30";"25";"2013-11-25 08:41:07";"2013-11-25 13:16:05";"1";"2013-11-25 08:41:06";"2013-11-25 13:16:05";
"61";"SMSBILCXT";"1";"1";"10";"1";"32";"154";"1";"38";"38";"5";"fe111705e8ea0e399f57972c106778ff";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"52200.00";"52200.00";"52200.00";"52200.00";"49000.00";"49000.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"31";"26";"2013-11-25 14:57:08";"2013-11-26 09:25:22";"1";"2013-11-25 14:57:07";"2013-11-26 09:25:22";
"62";"TYDVCLDCF";"1";"1";"10";"1";"33";"160";"1";"39";"39";"5";"7b41aeabd3ff1df2c7b59b96270c7b6b";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"2575.00";"2575.00";"2575.00";"52125.00";"52125.00";"52125.00";"52125.00";"51500.00";"51500.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"32";"27";"2013-11-26 13:54:11";"2013-11-27 09:20:31";"1";"2013-11-26 13:54:09";"2013-11-27 09:20:31";
"63";"KXLVPURAF";"1";"1";"10";"1";"34";"162";"1";"40";"40";"5";"1342766258b733726d0b5e37fb1f38a5";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"3885.00";"3885.00";"3885.00";"77015.00";"77015.00";"77015.00";"77015.00";"77700.00";"77700.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"33";"28";"2013-11-26 14:53:32";"2013-11-27 09:20:51";"1";"2013-11-26 14:53:29";"2013-11-27 09:20:51";
"64";"JVBUYTGPN";"1";"1";"10";"1";"36";"164";"1";"41";"41";"5";"ac354e5b5de420c6d8e2d75c5ad736d6";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"1085.00";"1085.00";"1085.00";"23815.00";"23815.00";"23815.00";"23815.00";"21700.00";"21700.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"34";"29";"2013-11-26 15:06:33";"2013-11-27 09:21:11";"1";"2013-11-26 15:06:31";"2013-11-27 09:21:11";
"65";"ZGREHWDUC";"1";"1";"10";"1";"37";"165";"1";"42";"42";"5";"ef24d8ce6f36032f532994091de2f67a";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"53500.00";"53500.00";"53500.00";"53500.00";"50300.00";"50300.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"35";"30";"2013-11-26 15:32:12";"2013-11-27 12:14:14";"1";"2013-11-26 15:32:11";"2013-11-27 12:14:14";
"66";"CMPSQKSQV";"1";"1";"10";"1";"35";"166";"1";"43";"43";"5";"97e82a32cca1c13bd97a5344b4ed1e7f";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"3155.00";"3155.00";"3155.00";"63145.00";"63145.00";"63145.00";"63145.00";"63100.00";"63100.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"36";"31";"2013-11-26 15:51:58";"2013-11-27 09:21:23";"1";"2013-11-26 15:51:57";"2013-11-27 09:21:24";
"67";"IUQDZSRTZ";"1";"1";"10";"1";"38";"171";"1";"44";"44";"8";"39e45f00b3525ad5c372c13ea222f489";"PayU Latam";"1.000000";"payulatam";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"112600.00";"112600.00";"112600.00";"0.00";"112600.00";"112600.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0";"2013-11-27 07:59:14";"2013-11-27 08:45:06";
"68";"RZWBFMHEP";"1";"1";"10";"1";"38";"172";"1";"44";"44";"8";"39e45f00b3525ad5c372c13ea222f489";"PayU Latam";"1.000000";"payulatam";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"112600.00";"112600.00";"112600.00";"0.00";"112600.00";"112600.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"0";"0";"0000-00-00 00:00:00";"0000-00-00 00:00:00";"0";"2013-11-27 09:54:50";"2013-11-27 10:14:56";
"69";"TRIHCRIGJ";"1";"1";"10";"1";"39";"175";"1";"45";"45";"6";"d7a353a95eccd0f64a72cd98ec6a3adf";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"7710.00";"7710.00";"7710.00";"146490.00";"146490.00";"146490.00";"146490.00";"154200.00";"154200.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"37";"32";"2013-11-27 11:11:32";"2013-11-28 13:36:17";"0";"2013-11-27 11:11:29";"2013-11-28 14:21:06";
"70";"RNOZTNZSB";"1";"1";"10";"1";"10";"174";"1";"14";"14";"5";"5d0e4037418ac4eeab36e6d3ff407d12";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"7940.00";"7940.00";"7940.00";"150860.00";"150860.00";"150860.00";"150860.00";"158800.00";"158800.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"38";"33";"2013-11-27 12:41:28";"2013-11-28 13:36:27";"1";"2013-11-27 12:41:26";"2013-11-28 13:36:27";
"71";"WFIUULLDA";"1";"1";"10";"1";"41";"179";"1";"47";"47";"5";"99caff2cdae33136fd66379d94df55e6";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"1560.00";"1560.00";"1560.00";"32840.00";"32840.00";"32840.00";"32840.00";"31200.00";"31200.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"39";"34";"2013-11-28 11:30:50";"2013-11-29 11:05:45";"1";"2013-11-28 11:30:48";"2013-11-29 11:05:45";
"72";"QUFBPXDOH";"1";"1";"10";"1";"40";"181";"1";"46";"46";"5";"fffaa0c98f53de80dd529c3fc6d839c7";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"5905.00";"5905.00";"5905.00";"112195.00";"112195.00";"112195.00";"112195.00";"118100.00";"118100.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"40";"35";"2013-11-28 13:54:52";"2013-11-29 10:14:47";"1";"2013-11-28 13:54:49";"2013-11-29 10:14:47";
"73";"BNTZTXCBK";"1";"1";"10";"1";"42";"184";"1";"49";"49";"5";"8a647bc33eeb1e71b677350b2ef4c71b";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"5298.40";"5298.40";"4840.00";"100669.60";"100669.60";"91960.00";"100669.60";"96800.00";"105968.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"41";"36";"2013-11-28 14:34:01";"2013-11-29 14:37:25";"1";"2013-11-28 14:33:59";"2013-11-29 14:37:25";
"74";"KDUNYXBWQ";"1";"1";"10";"1";"43";"186";"1";"50";"50";"5";"b59cc025580334d4be56c7f2a72b3056";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"2675.00";"2675.00";"2675.00";"54025.00";"54025.00";"54025.00";"54025.00";"53500.00";"53500.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"42";"37";"2013-11-28 14:41:28";"2013-11-29 14:37:37";"1";"2013-11-28 14:41:26";"2013-11-29 14:37:37";
"75";"QDFBMNEAN";"1";"1";"10";"1";"44";"187";"1";"51";"51";"5";"08a7d84b5e4e048791a9896aaeefa1e7";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"144900.00";"144900.00";"144900.00";"144900.00";"144900.00";"144900.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"43";"38";"2013-11-28 16:03:19";"2013-11-29 14:37:50";"1";"2013-11-28 16:03:17";"2013-11-29 14:37:50";
"76";"KMBSLJXRF";"1";"1";"10";"1";"47";"190";"1";"52";"52";"5";"7aa4be31b6409fe139af049870732731";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"30700.00";"30700.00";"30700.00";"30700.00";"27500.00";"27500.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"44";"39";"2013-11-29 12:43:33";"2013-12-02 09:25:42";"1";"2013-11-29 12:43:31";"2013-12-02 09:25:42";
"77";"FQYTYDLWQ";"1";"1";"10";"1";"48";"191";"1";"53";"53";"5";"3b0a55e1c7d6c637c1432c2ed2fff490";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"2750.00";"2750.00";"2750.00";"55450.00";"55450.00";"55450.00";"55450.00";"55000.00";"55000.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"45";"40";"2013-11-29 14:12:33";"2013-12-02 09:26:00";"1";"2013-11-29 14:12:31";"2013-12-02 09:26:00";
"78";"SYMZZFROT";"1";"1";"10";"1";"50";"199";"1";"54";"54";"5";"88bae8aa708b600a9aad5b906f3b319f";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"26500.00";"26500.00";"26500.00";"26500.00";"23300.00";"23300.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"46";"41";"2013-12-02 10:57:49";"2013-12-02 16:18:28";"1";"2013-12-02 10:57:48";"2013-12-02 16:18:28";
"79";"IUXROABIK";"1";"1";"10";"1";"39";"203";"1";"45";"45";"5";"d7a353a95eccd0f64a72cd98ec6a3adf";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"3350.00";"3350.00";"3350.00";"66850.00";"66850.00";"66850.00";"66850.00";"67000.00";"67000.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"47";"42";"2013-12-02 15:23:52";"2013-12-03 13:54:10";"1";"2013-12-02 15:23:51";"2013-12-03 13:54:10";
"80";"WCGCKUWDP";"1";"1";"10";"1";"51";"202";"1";"55";"55";"5";"6afd2d6afe637aeb3b5cd7332573b41f";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"116800.00";"116800.00";"116800.00";"116800.00";"116800.00";"116800.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"48";"43";"2013-12-02 15:29:08";"2013-12-03 09:53:31";"1";"2013-12-02 15:29:07";"2013-12-03 09:53:31";
"81";"CSQQIVVCY";"1";"1";"10";"1";"52";"207";"1";"57";"57";"5";"7283b535a5416a2002cd1532c2c38a0c";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"9600.00";"9600.00";"9600.00";"182400.00";"182400.00";"182400.00";"182400.00";"192000.00";"192000.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"49";"44";"2013-12-03 11:30:13";"2013-12-04 11:28:50";"1";"2013-12-03 11:30:12";"2013-12-04 11:28:50";
"82";"MNGPNNDUD";"1";"1";"10";"1";"53";"208";"1";"58";"58";"5";"a0811917386b6755bb7b664490d574f1";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"1840.00";"1840.00";"1840.00";"38160.00";"38160.00";"38160.00";"38160.00";"36800.00";"36800.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"50";"45";"2013-12-03 11:46:50";"2013-12-04 11:29:00";"1";"2013-12-03 11:46:49";"2013-12-04 11:29:00";
"83";"NRJKOTOOL";"1";"1";"10";"1";"54";"209";"1";"59";"59";"5";"1c8aeb5059081b17fa82a1e503fd2094";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"2111.20";"2111.20";"1820.00";"43312.80";"43312.80";"37780.00";"43312.80";"36400.00";"42224.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"51";"46";"2013-12-03 13:40:58";"2013-12-04 11:29:11";"1";"2013-12-03 13:40:57";"2013-12-04 11:29:11";
"84";"NPQGDJILL";"1";"1";"10";"1";"56";"214";"1";"61";"61";"5";"16183e6a8ed7e417649fe0cefe7af28c";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"1840.00";"1840.00";"1840.00";"38160.00";"38160.00";"38160.00";"38160.00";"36800.00";"36800.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"52";"47";"2013-12-04 11:56:23";"2013-12-05 09:36:48";"1";"2013-12-04 11:56:20";"2013-12-05 09:36:48";
"85";"LRYLGIAQW";"1";"1";"10";"1";"55";"210";"1";"60";"60";"6";"6210efe1668842bd6d02575e778dd372";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"311980.00";"311980.00";"311980.00";"311980.00";"311980.00";"311980.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"53";"48";"2013-12-04 12:00:29";"2013-12-04 12:00:29";"0";"2013-12-04 12:00:28";"2013-12-05 14:58:17";
"86";"EDNJPJVTP";"1";"1";"10";"1";"58";"217";"1";"63";"63";"5";"0ee29044e49d201bc205816ff4f036cc";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"1840.00";"1840.00";"1840.00";"38160.00";"38160.00";"38160.00";"38160.00";"36800.00";"36800.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"54";"49";"2013-12-04 14:08:35";"2013-12-05 15:34:44";"1";"2013-12-04 14:08:34";"2013-12-05 15:34:44";
"87";"XSZNWLDYE";"1";"1";"10";"1";"59";"219";"1";"64";"64";"5";"d5d5ca4fb4232bf3593ec372ae40d7f6";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"1740.00";"1740.00";"1740.00";"33060.00";"33060.00";"33060.00";"33220.00";"31600.00";"31600.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"55";"50";"2013-12-05 09:05:06";"2013-12-05 15:36:08";"1";"2013-12-05 09:05:06";"2013-12-05 15:36:08";
"88";"MNPCGOYRR";"1";"1";"10";"1";"57";"215";"1";"62";"62";"5";"7dd591cd48cd6dbd2d33000ce9194a69";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"5343.00";"5343.00";"4606.03";"101517.00";"101517.00";"87514.66";"101517.00";"92120.69";"106860.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"56";"51";"2013-12-05 14:38:09";"2013-12-07 08:34:45";"1";"2013-12-05 14:38:08";"2013-12-07 08:34:45";
"89";"VBLUKYUWW";"1";"1";"10";"1";"55";"221";"1";"60";"60";"5";"6210efe1668842bd6d02575e778dd372";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"202280.00";"202280.00";"202280.00";"202280.00";"202280.00";"202280.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"57";"52";"2013-12-05 14:59:30";"2013-12-09 18:01:23";"1";"2013-12-05 14:59:29";"2013-12-09 18:01:23";
"90";"FIKNDAPQU";"1";"1";"10";"1";"61";"224";"1";"66";"66";"5";"693fba4e97948633b2d46f5733b6941d";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"2390.00";"2390.00";"2390.00";"48610.00";"48610.00";"48610.00";"48610.00";"47800.00";"47800.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"58";"53";"2013-12-05 16:43:53";"2013-12-07 08:36:37";"1";"2013-12-05 16:43:52";"2013-12-07 08:36:37";
"91";"RBPAKNDZL";"1";"1";"10";"1";"63";"227";"1";"68";"68";"5";"33a08aaa2a784d2cba7889f115a66726";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"41700.00";"41700.00";"41700.00";"41700.00";"38500.00";"38500.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"59";"54";"2013-12-06 10:05:31";"2013-12-07 08:36:55";"1";"2013-12-06 10:05:30";"2013-12-07 08:36:55";
"92";"TIMLOGJYJ";"1";"1";"10";"1";"40";"230";"1";"46";"46";"5";"fffaa0c98f53de80dd529c3fc6d839c7";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"4895.00";"4895.00";"4895.00";"96205.00";"96205.00";"96205.00";"96205.00";"97900.00";"97900.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"60";"55";"2013-12-06 13:10:31";"2013-12-07 10:39:18";"1";"2013-12-06 13:10:29";"2013-12-07 10:39:18";
"93";"NPNIONWGU";"1";"1";"10";"1";"66";"231";"1";"71";"71";"5";"d5224336f05d9ddf6635f6063147d48d";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"10390.00";"10390.00";"10390.00";"197410.00";"197410.00";"197410.00";"197410.00";"207800.00";"207800.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"61";"56";"2013-12-06 14:37:50";"2013-12-07 10:26:27";"1";"2013-12-06 14:37:50";"2013-12-07 10:26:27";
"94";"AMIWLUCHV";"1";"1";"10";"1";"64";"232";"1";"69";"69";"6";"fcaf2bff0754e0f39a4a357185d4a9e3";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"6825.00";"6825.00";"6825.00";"129675.00";"129675.00";"129675.00";"129675.00";"136500.00";"136500.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"62";"57";"2013-12-06 16:15:43";"2013-12-06 16:15:43";"0";"2013-12-06 16:15:43";"2013-12-07 10:38:55";
"95";"TGCTZPAJR";"1";"1";"10";"1";"65";"229";"1";"70";"70";"5";"1b1dc83d6bd519bf3c3d321b3c685024";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"2507.50";"2507.50";"2253.36";"50842.50";"50842.50";"46013.88";"50842.50";"45067.24";"50150.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"63";"58";"2013-12-06 16:35:33";"2013-12-07 08:38:44";"1";"2013-12-06 16:35:32";"2013-12-07 08:38:44";
"96";"AAVNLHXVX";"1";"1";"10";"1";"67";"233";"1";"72";"72";"5";"350289cbf3b326992499a14a7bc3e19c";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"1200.00";"1200.00";"1200.00";"26000.00";"26000.00";"26000.00";"26000.00";"24000.00";"24000.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"64";"59";"2013-12-06 16:56:31";"2013-12-07 10:30:24";"1";"2013-12-06 16:56:29";"2013-12-07 10:30:24";
"97";"DVVUHBDSB";"1";"1";"10";"1";"64";"234";"1";"69";"69";"6";"fcaf2bff0754e0f39a4a357185d4a9e3";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"7210.00";"7210.00";"7210.00";"136990.00";"136990.00";"136990.00";"136990.00";"144200.00";"144200.00";"0.00";"0.00";"0.00";"0.000";"0.00";"0.00";"0.00";"65";"60";"2013-12-07 10:45:21";"2013-12-07 10:45:21";"0";"2013-12-07 10:45:20";"2013-12-09 08:45:14";
"98";"ZGBWAKEQA";"1";"1";"10";"1";"43";"237";"1";"50";"50";"5";"b59cc025580334d4be56c7f2a72b3056";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"2675.00";"2675.00";"2675.00";"54025.00";"54025.00";"54025.00";"54025.00";"53500.00";"53500.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"66";"61";"2013-12-09 08:58:39";"2013-12-09 16:01:49";"1";"2013-12-09 08:58:39";"2013-12-09 16:01:49";
"99";"VGWBVDXYU";"1";"1";"10";"1";"68";"239";"1";"73";"73";"5";"294ce4d9a06e3f4676d338fd7cc235ac";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"3460.00";"3460.00";"3460.00";"68940.00";"68940.00";"68940.00";"68940.00";"69200.00";"69200.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"67";"62";"2013-12-09 09:14:43";"2013-12-09 15:59:09";"1";"2013-12-09 09:14:42";"2013-12-09 15:59:09";
"100";"CUCKIBETR";"1";"1";"10";"1";"39";"240";"1";"45";"45";"5";"d7a353a95eccd0f64a72cd98ec6a3adf";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"3350.00";"3350.00";"3350.00";"66850.00";"66850.00";"66850.00";"66850.00";"67000.00";"67000.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"68";"63";"2013-12-09 11:40:47";"2013-12-10 08:57:19";"1";"2013-12-09 11:40:45";"2013-12-10 08:57:19";
"101";"OFJKGQUQS";"1";"1";"10";"1";"69";"241";"1";"74";"74";"5";"d529e5723557bcdad4c4dd520137bee2";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"1555.00";"1555.00";"1555.00";"32745.00";"32745.00";"32745.00";"32745.00";"31100.00";"31100.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"69";"64";"2013-12-09 12:23:54";"2013-12-10 08:57:29";"1";"2013-12-09 12:23:53";"2013-12-10 08:57:29";
"102";"MLTHYELWH";"1";"1";"10";"1";"70";"242";"1";"75";"75";"5";"144293d990227824547155baacc05863";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"9000.00";"9000.00";"9000.00";"9000.00";"5800.00";"5800.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"70";"65";"2013-12-09 15:31:29";"2013-12-10 08:57:43";"1";"2013-12-09 15:31:29";"2013-12-10 08:57:43";
"103";"TKTBZPXVP";"1";"1";"10";"1";"71";"243";"1";"76";"76";"5";"d8c14802276dbe6b922514260bf9315c";"Pago contra entrega";"1.000000";"cashondelivery";"0";"0";"";"0";"";"4800.00";"4800.00";"4800.00";"94400.00";"94400.00";"94400.00";"94400.00";"96000.00";"96000.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"71";"66";"2013-12-09 16:25:11";"2013-12-10 14:38:24";"1";"2013-12-09 16:25:10";"2013-12-10 14:38:24";
"104";"JTEQVJCUL";"1";"1";"10";"1";"72";"244";"1";"77";"77";"5";"ad811c971c5f1ed8a00b1a5cd11b5e6d";"PayU Latam";"1.000000";"payulatam";"0";"0";"";"0";"";"0.00";"0.00";"0.00";"43548.00";"43548.00";"39900.00";"43548.00";"36700.00";"40348.00";"3200.00";"3200.00";"3200.00";"0.000";"0.00";"0.00";"0.00";"72";"67";"2013-12-10 11:13:40";"2013-12-11 15:36:01";"1";"2013-12-10 09:45:35";"2013-12-11 15:36:01";
